Date,AgeGroup,Provider,log_return_price,log_return_index
2019-07-25,54/60,Provider 1_AG1,0.0006077993585067664,0.001172668590973185
2019-07-26,54/60,Provider 1_AG1,0.001050205853018651,0.0015180319045200988
2019-07-29,54/60,Provider 1_AG1,-0.0009952624992029494,-0.0009752747817981615
2019-07-30,54/60,Provider 1_AG1,0.0007251694299758543,0.0010420045823392708
2019-07-31,54/60,Provider 1_AG1,-2.1979607338351798e-05,0.0005970222965928127
2019-08-01,54/60,Provider 1_AG1,0.0020770716785622582,0.0019936999679467447
2019-08-02,54/60,Provider 1_AG1,0.000437286822205272,0.0009648635667348328
2019-08-05,54/60,Provider 1_AG1,0.00237198622874298,0.002592053707592111
2019-08-06,54/60,Provider 1_AG1,0.0006244304773090994,0.0004131206125236169
2019-08-07,54/60,Provider 1_AG1,0.0029391259274346737,0.0031931048216414693
2019-08-08,54/60,Provider 1_AG1,-0.003664161029852965,-0.004207490645377274
2019-08-09,54/60,Provider 1_AG1,0.0027209951435513964,0.0023990817478624403
2019-08-12,54/60,Provider 1_AG1,0.0007710313492333543,0.0005344604665506767
2019-08-13,54/60,Provider 1_AG1,-0.001620496601869376,-0.0009730125976836825
2019-08-14,54/60,Provider 1_AG1,-0.0014323573862453495,-0.0009460430585086744
2019-08-15,54/60,Provider 1_AG1,-0.0012895618290212204,-0.0020247398180182567
2019-08-16,54/60,Provider 1_AG1,5.7522893901916e-05,4.915314340720124e-05
2019-08-19,54/60,Provider 1_AG1,-0.0008623891847431193,-0.00037148781006711624
2019-08-20,54/60,Provider 1_AG1,-0.0009049071113363064,-0.0002517138603343802
2019-08-21,54/60,Provider 1_AG1,0.0006897029958639633,0.001385950945036836
2019-08-22,54/60,Provider 1_AG1,-0.003100365883267863,-0.0028304374268897886
2019-08-23,54/60,Provider 1_AG1,0.0012609926134423421,0.0005783642302339404
2019-08-26,54/60,Provider 1_AG1,0.0013799977829310913,0.001831773544153087
2019-08-27,54/60,Provider 1_AG1,-0.0022406216453302722,-0.0020471434318321503
2019-08-28,54/60,Provider 1_AG1,-0.001435901032012927,-0.0015680257914269977
2019-08-29,54/60,Provider 1_AG1,0.001218736073898728,0.0007797795189834131
2019-08-30,54/60,Provider 1_AG1,-0.0005498892534384824,-8.469284440780749e-05
2019-09-02,54/60,Provider 1_AG1,0.000223037098285095,0.00033893795087393096
2019-09-03,54/60,Provider 1_AG1,-0.0018150404710511807,-0.0022790705851966266
2019-09-04,54/60,Provider 1_AG1,0.001115050029120924,0.0010236086920112923
2019-09-05,54/60,Provider 1_AG1,6.91961558346848e-05,0.0006117942053651816
2019-09-06,54/60,Provider 1_AG1,0.0010409240674070176,0.0015507113140572854
2019-09-09,54/60,Provider 1_AG1,0.00021989071737182265,0.0004912349780109207
2019-09-10,54/60,Provider 1_AG1,-0.0004902925050121732,-0.000552918847904153
2019-09-11,54/60,Provider 1_AG1,-0.0003183465606227963,-0.0001823710939599496
2019-09-12,54/60,Provider 1_AG1,0.0005331353145547577,-0.00023409294861477276
2019-09-13,54/60,Provider 1_AG1,0.000936721755272756,0.001038816200769914
2019-09-16,54/60,Provider 1_AG1,-0.004035007647765202,-0.0042148479333747385
2019-09-17,54/60,Provider 1_AG1,0.0005323367646465182,0.00036605029833283346
2019-09-18,54/60,Provider 1_AG1,0.00016110717547084945,-0.00024760214651933
2019-09-19,54/60,Provider 1_AG1,-0.0011831354766817879,-0.0013186800984151651
2019-09-20,54/60,Provider 1_AG1,0.001592786484391665,0.0021235867007703153
2019-09-23,54/60,Provider 1_AG1,-0.00045102949754488895,-0.0018729536459964056
2019-09-24,54/60,Provider 1_AG1,0.0009679421081617067,0.0008830034979782813
2019-09-25,54/60,Provider 1_AG1,-0.0004059606497087002,-0.0011058895972499562
2019-09-26,54/60,Provider 1_AG1,0.0003468456488055311,0.0012468732598154432
2019-09-27,54/60,Provider 1_AG1,-0.0025353701192478684,-0.002783345804613954
2019-09-30,54/60,Provider 1_AG1,-0.0007259972731613978,-0.000826813255275035
2019-10-01,54/60,Provider 1_AG1,0.0019331116959288303,0.002275634060579856
2019-10-02,54/60,Provider 1_AG1,0.00021501642382650655,0.0001494663215882216
2019-10-03,54/60,Provider 1_AG1,-0.00037074358592449315,-0.00023402667875965905
2019-10-04,54/60,Provider 1_AG1,-0.0020342211000373115,-0.002372749193625701
2019-10-07,54/60,Provider 1_AG1,-0.0004779012259821046,-0.0004733896126358788
2019-10-08,54/60,Provider 1_AG1,0.0024635055883075025,0.0029510903220891192
2019-10-09,54/60,Provider 1_AG1,0.0003545093949981378,0.00047828125075793427
2019-10-10,54/60,Provider 1_AG1,0.0022005407630627744,0.002366184974701709
2019-10-11,54/60,Provider 1_AG1,0.0023192706250902426,0.002170554140511194
2019-10-14,54/60,Provider 1_AG1,0.003931096104553895,0.004494232366800235
2019-10-15,54/60,Provider 1_AG1,-0.0003885671327799139,-0.0006387303175843889
2019-10-16,54/60,Provider 1_AG1,-0.0005732241854825633,0.00012170033872209364
2019-10-17,54/60,Provider 1_AG1,0.0028759616885248485,0.0030625019344603897
2019-10-18,54/60,Provider 1_AG1,-0.0004796138194546502,-3.14434886699581e-05
2019-10-21,54/60,Provider 1_AG1,0.0008644793790319262,0.0007053267413178042
2019-10-22,54/60,Provider 1_AG1,0.0012933775329331116,0.001580016052607849
2019-10-23,54/60,Provider 1_AG1,-0.000823709631337746,-0.0006339040192970859
2019-10-24,54/60,Provider 1_AG1,0.0003270375409717788,-0.00018802752263327873
2019-10-25,54/60,Provider 1_AG1,-0.0006689724312359528,-0.00042126066385485495
2019-10-28,54/60,Provider 1_AG1,0.00037142995019616356,3.845194778854925e-06
2019-10-29,54/60,Provider 1_AG1,0.00107012109261919,0.0008611932810280941
2019-10-30,54/60,Provider 1_AG1,0.0007357428086687637,0.0012016416607174107
2019-10-31,54/60,Provider 1_AG1,0.0001465803841731667,0.00010650587620544621
2019-11-01,54/60,Provider 1_AG1,0.0025005879507262155,0.002479654786465384
2019-11-04,54/60,Provider 1_AG1,-0.00048402667708568676,-0.00023475474187332942
2019-11-05,54/60,Provider 1_AG1,0.00221581316538062,0.0016749234332047755
2019-11-06,54/60,Provider 1_AG1,0.00017433043196454957,0.0004569821990833355
2019-11-07,54/60,Provider 1_AG1,-0.00016535284241937944,-0.00029131705498810806
2019-11-08,54/60,Provider 1_AG1,0.0004051774269926705,0.000734910892032657
2019-11-11,54/60,Provider 1_AG1,-1.8633113077980094e-05,-0.00043562622021005277
2019-11-12,54/60,Provider 1_AG1,0.00044778375476575916,0.0012155405108585596
2019-11-13,54/60,Provider 1_AG1,0.001751216152419435,0.001923025764851748
2019-11-14,54/60,Provider 1_AG1,-0.003041139013098589,-0.0024157266933903868
2019-11-15,54/60,Provider 1_AG1,-0.000383739467165267,-0.0002681334645615971
2019-11-18,54/60,Provider 1_AG1,0.0006767538408145292,0.0006722154144955843
2019-11-19,54/60,Provider 1_AG1,0.0025420095265394848,0.0026355150065774722
2019-11-20,54/60,Provider 1_AG1,0.00021352637184953482,0.001056579192079184
2019-11-21,54/60,Provider 1_AG1,0.0006066027110574765,-0.0005285938426454889
2019-11-22,54/60,Provider 1_AG1,2.1821928886844782e-05,-0.0004629908551373113
2019-11-25,54/60,Provider 1_AG1,-0.001230807318317574,-0.0005403207549362736
2019-11-26,54/60,Provider 1_AG1,0.0006722782854404537,0.0008061652211452851
2019-11-27,54/60,Provider 1_AG1,-0.0007645702389750132,3.179436150451179e-05
2019-11-28,54/60,Provider 1_AG1,0.0019587474102270644,0.002147364694098332
2019-11-29,54/60,Provider 1_AG1,-0.0007763758962121276,-0.0002706248949050907
2019-12-02,54/60,Provider 1_AG1,0.0011203234103619073,0.0012414446401319442
2019-12-03,54/60,Provider 1_AG1,-0.0017306744513566152,-0.0017586110492886526
2019-12-04,54/60,Provider 1_AG1,-0.0003741324014021761,-0.00023164860096316914
2019-12-05,54/60,Provider 1_AG1,-0.0008150761775401132,-0.00026999707786616795
2019-12-06,54/60,Provider 1_AG1,2.378300868481857e-05,0.000719188526818145
2019-12-09,54/60,Provider 1_AG1,0.0007651900136011665,0.001056457725607882
2019-12-10,54/60,Provider 1_AG1,0.0002858157492713631,-7.690330035459224e-06
2019-12-11,54/60,Provider 1_AG1,-0.0026211683511004513,-0.0026169254833837436
2019-12-12,54/60,Provider 1_AG1,-0.0006256027859451611,0.00014783886268255697
2019-12-13,54/60,Provider 1_AG1,0.0015508842598723701,0.0013648362668122803
2019-12-16,54/60,Provider 1_AG1,0.0035157752202741375,0.0037372116035931024
2019-12-17,54/60,Provider 1_AG1,0.003108957952860503,0.0030098241975820574
2019-12-18,54/60,Provider 1_AG1,-0.003575253720457459,-0.0032949602091193186
2019-12-19,54/60,Provider 1_AG1,-0.0007659046355543239,-0.0008622683309901605
2019-12-20,54/60,Provider 1_AG1,0.0013743235084022398,0.0014169793455296648
2019-12-23,54/60,Provider 1_AG1,0.0008489884318574508,0.00039630345899435747
2019-12-24,54/60,Provider 1_AG1,0.00113022158602891,0.0011432315353212044
2019-12-25,54/60,Provider 1_AG1,-0.00023440156617792764,2.9874285914103257e-05
2019-12-26,54/60,Provider 1_AG1,0.0005738260839241793,0.0004906022741845472
2019-12-27,54/60,Provider 1_AG1,-0.0025199510348127467,-0.0032874305958728034
2019-12-30,54/60,Provider 1_AG1,0.0013839952245167655,0.0010199514160586535
2019-12-31,54/60,Provider 1_AG1,-0.0003252026707553778,-8.579036392752899e-05
2020-01-01,54/60,Provider 1_AG1,0.0006746806967637497,0.0006063498686654362
2020-01-02,54/60,Provider 1_AG1,0.0014084240618977637,0.0019136155710746542
2020-01-03,54/60,Provider 1_AG1,0.001557417886273188,0.0019466067084630441
2020-01-06,54/60,Provider 1_AG1,3.635652156828093e-05,0.00025801127150961356
2020-01-07,54/60,Provider 1_AG1,0.0019434905690935659,0.0017727696756988066
2020-01-08,54/60,Provider 1_AG1,-0.00032642318828197384,-0.0006224686689914665
2020-01-09,54/60,Provider 1_AG1,0.0016234950421465195,0.0010826976064941766
2020-01-10,54/60,Provider 1_AG1,0.0010211239798568338,0.001387979253139937
2020-01-13,54/60,Provider 1_AG1,-0.0013498515572013502,-0.0016512097544254555
2020-01-14,54/60,Provider 1_AG1,0.0009103392954147035,0.0008825584627202601
2020-01-15,54/60,Provider 1_AG1,9.733866811344602e-05,0.0002999890503747398
2020-01-16,54/60,Provider 1_AG1,-0.003821612717525746,-0.0035548645445478673
2020-01-17,54/60,Provider 1_AG1,-0.00022209119955032808,-0.00019569922791823138
2020-01-20,54/60,Provider 1_AG1,-0.0039662747895528325,-0.004410772387181277
2020-01-21,54/60,Provider 1_AG1,-0.002039103067679383,-0.0026840626986404975
2020-01-22,54/60,Provider 1_AG1,0.0008443482246743308,0.0012294016671981
2020-01-23,54/60,Provider 1_AG1,-0.0011269721952405502,-0.0012193004384192258
2020-01-24,54/60,Provider 1_AG1,0.0012093352705511576,0.0013524903386030397
2020-01-27,54/60,Provider 1_AG1,0.0023189101296591757,0.002550019425472235
2020-01-28,54/60,Provider 1_AG1,-0.0018450443418312553,-0.0016248593407376625
2020-01-29,54/60,Provider 1_AG1,-0.000886033148184806,-0.0015496295416698312
2020-01-30,54/60,Provider 1_AG1,6.960472175816867e-05,-0.0004310986491771659
2020-01-31,54/60,Provider 1_AG1,0.0014247326963864701,0.0017209174142249184
2020-02-03,54/60,Provider 1_AG1,-0.0006806702441783919,-6.903891814680457e-05
2020-02-04,54/60,Provider 1_AG1,0.0008654245281339606,0.0014209296123553717
2020-02-05,54/60,Provider 1_AG1,-0.000703765904480026,-0.0002717323669627826
2020-02-06,54/60,Provider 1_AG1,-0.0006253409543014189,-4.930749614311266e-05
2020-02-07,54/60,Provider 1_AG1,-0.0003237241079807859,-0.0006075661282899138
2020-02-10,54/60,Provider 1_AG1,2.634921990119792e-05,5.497169100206546e-07
2020-02-11,54/60,Provider 1_AG1,-0.0010573943437819048,-0.0013107113980870466
2020-02-12,54/60,Provider 1_AG1,0.00041195006919170755,0.00028256179124928134
2020-02-13,54/60,Provider 1_AG1,-0.000785094787919196,-0.0006156836534824613
2020-02-14,54/60,Provider 1_AG1,0.0019826350516379035,0.002050328592869784
2020-02-17,54/60,Provider 1_AG1,0.0025167696548622593,0.0024865820941768575
2020-02-18,54/60,Provider 1_AG1,-1.6038879256087017e-05,2.6071360846292383e-05
2020-02-19,54/60,Provider 1_AG1,0.00608183953244797,0.005894779324555346
2020-02-20,54/60,Provider 1_AG1,-8.11988215231456e-05,0.0007798730022021281
2020-02-21,54/60,Provider 1_AG1,-0.0014603754560400864,-0.001381123863437967
2020-02-24,54/60,Provider 1_AG1,-0.006875460261556597,-0.007062955991395996
2020-02-25,54/60,Provider 1_AG1,0.0013595656790519291,0.0016670893534541347
2020-02-26,54/60,Provider 1_AG1,-0.009232748303854576,-0.008448620660653928
2020-02-27,54/60,Provider 1_AG1,0.0015302253775990025,0.0014576505442145224
2020-02-28,54/60,Provider 1_AG1,-0.0011262789103200646,-0.001138483176061619
2020-03-02,54/60,Provider 1_AG1,-0.010657977612815003,-0.01098937768812638
2020-03-03,54/60,Provider 1_AG1,-0.0023752702788819324,-0.0026680810067329515
2020-03-04,54/60,Provider 1_AG1,-0.0014866394342260823,-0.0007161505433687347
2020-03-05,54/60,Provider 1_AG1,-0.0021017459900277108,-0.0016498111523067431
2020-03-06,54/60,Provider 1_AG1,-0.0109747781952705,-0.010695579278555963
2020-03-09,54/60,Provider 1_AG1,-0.005372129859705195,-0.0060407873248537625
2020-03-10,54/60,Provider 1_AG1,-0.0019983095462940566,-0.002132677694074034
2020-03-11,54/60,Provider 1_AG1,-0.00278083229750403,-0.002369946481249209
2020-03-12,54/60,Provider 1_AG1,-0.0045878387654954824,-0.004483406485918247
2020-03-13,54/60,Provider 1_AG1,-0.012878898274749959,-0.013582757437879603
2020-03-16,54/60,Provider 1_AG1,-0.002587133609992763,-0.002732792129693928
2020-03-17,54/60,Provider 1_AG1,-0.001717776024272716,-0.0020564693708488846
2020-03-18,54/60,Provider 1_AG1,-0.003369817309580747,-0.0030522450510754146
2020-03-19,54/60,Provider 1_AG1,-0.001781369591752218,-0.00134400508106994
2020-03-20,54/60,Provider 1_AG1,-0.000410878916138783,-0.00019700970116508001
2020-03-23,54/60,Provider 1_AG1,-0.001287849255725519,-0.0010844878676347658
2020-03-24,54/60,Provider 1_AG1,-0.0005753597950498019,-0.0004824210651295809
2020-03-25,54/60,Provider 1_AG1,-0.0026211957163181547,-0.003162034095661514
2020-03-26,54/60,Provider 1_AG1,-0.008990301340440045,-0.009226370780024674
2020-03-27,54/60,Provider 1_AG1,-0.0036245718253428974,-0.004083316902959017
2020-03-30,54/60,Provider 1_AG1,-0.0029153473288228557,-0.0034584006598734653
2020-03-31,54/60,Provider 1_AG1,0.002821765824830609,0.0024866554682125993
2020-04-01,54/60,Provider 1_AG1,0.0008841738479697409,0.00044974167480142327
2020-04-02,54/60,Provider 1_AG1,-0.001205145011321505,-0.0007993007401715887
2020-04-03,54/60,Provider 1_AG1,-0.005190535669206555,-0.005176948938512816
2020-04-06,54/60,Provider 1_AG1,0.005161506625904685,0.0050787558751462574
2020-04-07,54/60,Provider 1_AG1,-0.0033021866437198347,-0.0031400603029732984
2020-04-08,54/60,Provider 1_AG1,-0.000949006178646999,-0.0022857248136857774
2020-04-09,54/60,Provider 1_AG1,0.0008798868596832751,0.00015000638505499977
2020-04-10,54/60,Provider 1_AG1,0.0018188067958379481,0.0018228625528326444
2020-04-13,54/60,Provider 1_AG1,-0.0004044226549339255,-0.00040757266247683547
2020-04-14,54/60,Provider 1_AG1,0.0012022055492683082,0.0011629912420110088
2020-04-15,54/60,Provider 1_AG1,0.0018373844215201403,0.0021686573333688786
2020-04-16,54/60,Provider 1_AG1,0.004072489338753829,0.003966111783077345
2020-04-17,54/60,Provider 1_AG1,-0.004444086196228571,-0.004191853563642247
